start,end,length
551,46870,15.288
551,1777,80.286
552,551,266.128
552,1189,79.663
1189,552,79.663
552,1409,81.69399999999999
1409,552,81.69399999999999
553,1186,80.124
1186,553,80.124
553,1774,77.40599999999999
1774,553,77.40599999999999
554,2357,157.05399999999997
554,1297,78.369
555,2120,81.144
555,825,173.343
556,2813,72.98999999999998
556,557,125.66499999999999
557,639,69.44500000000001
557,558,117.792
558,559,161.672
559,558,161.672
558,640,69.767
559,41643,28.598
41643,559,28.598
559,2815,135.58599999999998
560,49372,80.995
560,2641,60.514
2641,560,60.514
560,561,32.772999999999996
561,560,32.772999999999996
561,2638,23.372999999999998
2638,561,23.372999999999998
561,562,104.52999999999999
562,561,104.52999999999999
562,2460,164.939
2460,562,164.939
562,2641,172.526
2641,562,172.526
563,2897,17.601
563,53266,126.653
564,48897,69.585
564,565,141.07500000000002
565,566,109.18599999999999
565,1755,69.475
1755,565,69.475
565,2898,79.208
2898,565,79.208
566,43540,99.796
566,948,69.62
567,568,143.758
567,599,77.55199999999999
568,1644,77.24600000000001
568,569,137.611
569,928,69.47
569,46138,141.29799999999997
570,326,160.907
570,1878,75.126
571,683,73.961
572,571,274.039
572,1879,74.349
573,572,273.56399999999996
573,1368,74.694
574,55095,9.79
574,1880,74.797
575,574,269.703
575,3041,74.252
576,50561,77.548
576,575,168.15500000000003
577,3094,79.139
578,44120,146.278
578,2451,80.282
579,580,147.409
580,581,153.601
580,2671,78.85100000000001
581,582,215.313
581,2454,80.96699999999998
582,583,231.141
582,2259,79.759
583,285,215.343
583,2455,81.404
584,672,19.548000000000002
585,584,167.825
585,907,26.017
586,587,173.69899999999998
587,586,173.69899999999998
586,2419,120.291
2419,586,120.291
586,2420,82.764
2420,586,82.764
587,45749,13.078
45749,587,13.078
587,520,85.49
588,589,117.522
589,588,117.522
588,1243,85.027
588,45749,90.042
45749,588,90.042
589,590,86.68900000000001
590,589,86.68900000000001
590,3049,162.74099999999999
3049,590,162.74099999999999
590,591,122.554
591,590,122.554
591,1035,120.182
592,2448,79.717
593,1040,93.679
1040,593,93.679
593,49891,204.39200000000002
593,1039,93.723
1039,593,93.723
594,593,61.963
594,1401,80.01299999999999
1401,594,80.01299999999999
594,1402,79.57499999999999
1402,594,79.57499999999999
595,594,140.041
595,2449,79.93399999999998
2449,595,79.93399999999998
595,2713,79.56899999999999
2713,595,79.56899999999999
596,595,133.763
596,2002,79.378
2002,596,79.378
596,2001,79.69500000000001
2001,596,79.69500000000001
597,46031,9.949
46031,597,9.949
597,643,80.643
643,597,80.643
597,46032,47.305
598,43550,16.674
43550,598,16.674
598,939,100.32000000000001
939,598,100.32000000000001
598,43541,69.467
599,1644,144.262
599,43550,70.507
600,43548,16.888
600,43543,43.141999999999996
601,43548,43.474000000000004
601,1641,143.77
602,43542,17.284
602,601,68.23100000000001
603,43544,17.397
43544,603,17.397
603,602,74.06899999999999
603,1639,143.81
1639,603,143.81
604,1638,143.813
604,603,71.696
605,1354,57.58
605,50970,75.015
606,50213,37.052
606,1355,64.283
607,606,77.247
608,607,78.544
608,1357,64.363
608,1647,131.691
1647,608,131.691
609,608,149.563
610,1359,64.766
610,609,77.03500000000001
611,1887,93.834
611,2005,45.628
2005,611,45.628
611,2004,40.105999999999995
2004,611,40.105999999999995
612,613,50.951
613,614,125.44900000000001
613,2948,70.72699999999999
614,615,102.611
614,734,67.285
615,1496,37.785
616,361,115.11399999999998
616,1250,56.528999999999996
617,1254,52.215
618,2389,70.557
619,618,75.908
619,3062,85.843
3062,619,85.843
620,53229,22.446
621,2539,78.73
621,50431,151.199
622,623,150.433
623,624,154.755
623,47018,78.623
624,2840,78.389
624,625,214.484
625,626,128.955
626,625,128.955
625,2233,77.75
626,627,100.50800000000001
627,626,100.50800000000001
627,2599,157.401
628,3164,183.47
3164,628,183.47
628,3049,81.563
3049,628,81.563
629,1896,80.722
1896,629,80.722
629,3051,84.688
3051,629,84.688
630,3134,79.418
631,630,154.594
631,890,79.71799999999999
632,44119,17.482
632,891,79.697
633,2668,79.57900000000001
634,633,154.999
634,893,79.44399999999999
635,634,215.94800000000004
635,2256,78.934
636,895,78.264
636,52868,138.81699999999998
637,2152,79.706
638,48390,156.35999999999999
48390,638,156.35999999999999
638,556,70.39
639,638,128.077
639,3043,68.865
640,639,94.56500000000001
640,41811,76.93400000000001
641,642,25.445
642,641,25.445
642,181,79.21199999999999
643,2139,79.18
644,645,76.033
645,644,76.033
644,961,83.07900000000001
645,646,75.91799999999999
646,645,75.91799999999999
645,50953,90.432
646,647,35.739000000000004
647,646,35.739000000000004
646,2140,98.723
647,958,67.242
648,1913,80.19500000000001
649,648,154.005
649,2564,81.045
650,44126,17.565
650,3057,80.79899999999999
651,650,147.354
651,1916,80.316
652,651,155.036
652,2857,80.596
653,652,215.898
653,1918,81.502
654,653,228.068
654,3058,79.22999999999999
655,43914,72.73700000000001
655,665,44.2
656,123,101.908
657,49868,9.075
657,658,82.053
658,659,93.143
658,3018,94.72600000000001
659,2701,80.812
659,660,86.98599999999999
660,661,43.009
660,2072,95.449
661,49869,76.899
662,51005,89.638
663,951,58.794999999999995
663,664,63.476
664,656,17.328
664,665,155.898
665,666,85.78699999999999
665,1908,63.342999999999996
666,667,82.307
667,668,82.21799999999999
667,1885,178.338
668,50895,8.261
669,1599,124.40299999999999
669,870,135.62800000000001
669,45882,107.612
669,670,96.82
671,672,81.271
672,45885,135.549
672,673,77.325
673,45886,140.90800000000002
673,674,77.892
674,1118,64.472
674,675,93.588
675,964,46.593999999999994
964,675,46.593999999999994
675,1749,154.792
675,30,60.935
676,781,308.55100000000004
677,779,271.139
677,678,81.496
678,533,80.806
678,1859,308.95300000000003
679,680,86.97099999999999
679,2059,309.428
2059,679,309.428
679,1941,273.84599999999995
1941,679,273.84599999999995
680,681,81.35
680,1942,274.484
682,571,74.668
683,1944,274.032
683,213,74.631
684,685,78.157
685,686,86.054
685,1224,309.01900000000006
686,221,83.587
686,1733,309.195
1733,686,309.195
687,688,79.03
688,689,77.958
689,690,78.38499999999999
690,335,170.439
691,336,109.78699999999999
691,692,78.977
692,693,78.426
693,694,78.44399999999999
693,52538,47.922
695,696,82.607
696,338,51.407
697,698,76.885
698,340,108.921
698,699,78.464
700,342,153.42600000000002
700,701,77.922
702,703,84.196
703,704,85.722
704,705,79.57300000000001
705,706,79.751
706,707,78.908
707,708,79.519
709,710,79.922
710,711,80.868
710,1001,272.076
712,713,80.58200000000001
713,714,78.00999999999999
714,1984,272.959
716,717,77.41300000000001
717,718,85.89099999999999
719,720,84.757
721,2749,190.755
722,1279,79.861
723,1275,79.576
723,44151,25.398999999999997
724,1849,79.777
725,726,214.496
725,724,155.435
725,1277,80.828
726,1853,77.932
726,727,229.98199999999997
727,52048,248.154
727,1280,80.147
728,729,45.932
728,52152,62.928999999999995
729,730,88.18199999999999
729,735,98.351
730,615,35.134
731,50377,35.887
731,732,70.113
732,731,70.113
731,54767,56.07200000000001
733,50532,50.269
733,613,68.126
734,2464,75.25500000000001
735,730,39.93
735,734,72.31400000000001
736,1736,273.079
1736,736,273.079
736,41633,80.418
41633,736,80.418
736,41634,95.079
737,52046,9.391
738,2461,273.937
738,737,77.85
739,1267,228.911
739,738,77.817
740,1808,274.123
740,739,79.62
741,251,79.643
743,48939,140.68599999999998
48939,743,140.68599999999998
743,742,84.655
743,744,84.575
744,743,84.575
744,745,77.774
745,744,77.774
745,48942,106.645
745,746,78.57499999999999
746,745,78.57499999999999
746,747,79.08699999999999
747,746,79.08699999999999
747,43927,78.257
43927,747,78.257
747,1160,271.83500000000004
748,54715,14.131
748,43927,78.884
748,2777,267.11799999999994
2777,748,267.11799999999994
749,748,78.98299999999999
749,2995,268.10900000000004
750,54713,10.304
54713,750,10.304
750,749,86.446
750,41497,258.221
41497,750,258.221
751,53208,7.316
751,41493,238.833
752,2334,271.703
752,751,79.354
753,41494,200.19799999999998
753,752,79.334
754,753,79.47399999999999
754,3100,272.16499999999996
755,41495,198.476
755,754,79.442
757,41496,198.43800000000005
757,756,80.01100000000001
758,2009,272.036
758,757,79.87199999999999
759,758,78.639
759,41487,198.96599999999998
760,2603,272.598
761,760,78.764
762,2881,271.97700000000003
762,761,78.54400000000001
763,762,81.88799999999999
763,41661,194.033
764,880,272.84000000000003
764,763,77.85600000000001
765,53248,209.093
53248,765,209.093
765,766,84.77199999999999
766,765,84.77199999999999
765,3090,273.263
3090,765,273.263
765,764,86.47699999999999
766,2879,265.055
2879,766,265.055
766,767,79.818
767,766,79.818
767,46755,79.57
46755,767,79.57
767,50496,127.211
50496,767,127.211
768,871,112.62299999999999
871,768,112.62299999999999
768,54615,18.221
769,1510,186.206
769,872,35.337999999999994
769,768,104.17
770,873,34.531
770,769,48.245999999999995
771,908,99.82600000000001
771,770,49.671
772,852,104.224
772,771,92.522
773,52175,87.168
774,773,46.364
774,911,123.56599999999999
774,1173,32.477000000000004
775,1112,86.215
775,50225,73.608
776,2937,102.02499999999999
776,775,89.783
777,1113,45.867
777,776,55.431999999999995
778,967,70.88499999999999
778,777,31.523
779,778,93.606
779,1115,73.73400000000001
779,967,77.591
967,779,77.591
780,3144,37.165
3144,780,37.165
780,2012,46.039
2012,780,46.039
781,29,74.706
782,392,226.52
782,3068,76.015
783,784,125.68499999999999
783,2966,77.047
784,49794,148.94299999999998
784,2837,76.442
2837,784,76.442
784,2781,74.479
2781,784,74.479
785,786,228.558
785,2227,74.779
786,787,213.48700000000002
786,3064,75.433
787,788,223.964
788,787,223.964
787,2783,74.42
2783,787,74.42
787,3065,76.24499999999999
3065,787,76.24499999999999
788,789,227.64499999999998
789,788,227.64499999999998
788,3066,76.4
3066,788,76.4
788,2784,74.338
2784,788,74.338
789,3067,75.05600000000001
3067,789,75.05600000000001
789,2785,75.611
2785,789,75.611
790,2786,75.5
2786,790,75.5
790,41959,63.777
41959,790,63.777
790,2622,156.38
2622,790,156.38
791,2416,305.894
791,41958,61.563
41958,791,61.563
792,185,227.139
792,2375,63.135
2375,792,63.135
793,66,161.204
793,2951,295.578
794,3031,64.852
3031,794,64.852
794,795,79.901
795,794,79.901
795,43946,99.159
43946,795,99.159
795,3141,111.024
3141,795,111.024
795,796,79.194
796,795,79.194
796,2150,275.41299999999995
796,43945,98.886
43945,796,98.886
796,797,79.984
797,796,79.984
797,798,82.392
798,797,82.392
797,2151,275.68
798,1826,111.795
1826,798,111.795
798,799,312.079
799,798,312.079
799,2153,275.97799999999995
799,1828,160.714
1828,799,160.714
799,800,82.27399999999999
800,799,82.27399999999999
800,43943,175.176
43943,800,175.176
800,801,86.99799999999999
801,800,86.99799999999999
801,802,86.60499999999999
802,801,86.60499999999999
802,999,133.36
802,803,80.468
803,802,80.468
803,411,182.072
803,804,81.006
804,803,81.006
804,2110,165.646
804,805,80.54400000000001
805,804,80.54400000000001
805,806,81.993
806,805,81.993
806,1834,170.495
808,809,80.306
809,808,80.306
809,417,107.06599999999999
809,810,80.246
810,809,80.246
810,1667,178.13199999999998
811,2106,240.084
811,812,87.451
812,811,87.451
812,813,85.41999999999999
813,812,85.41999999999999
812,2105,240.93099999999998
2105,812,240.93099999999998
813,814,80.114
814,813,80.114
813,1201,240.738
814,422,127.48000000000002
815,423,127.648
815,816,81.34299999999999
816,815,81.34299999999999
816,817,78.20599999999999
817,816,78.20599999999999
816,2104,149.254
817,818,79.963
818,817,79.963
817,425,128.663
818,819,79.595
819,818,79.595
818,2102,160.688
819,427,127.665
819,820,80.39
820,819,80.39
820,821,84.886
821,820,84.886
820,428,126.236
821,43776,194.462
43776,821,194.462
821,822,86.652
822,821,86.652
822,43956,134.40699999999998
822,823,78.98600000000002
823,822,78.98600000000002
823,431,127.95200000000001
823,824,80.39
824,823,80.39
824,2119,159.564
824,825,80.335
825,824,80.335
825,433,128.041
825,826,79.39099999999999
826,825,79.39099999999999
826,2120,158.99
826,827,79.88499999999999
827,826,79.88499999999999
827,435,127.681
827,828,79.39399999999999
828,827,79.39399999999999
828,2122,143.442
828,829,80.14900000000002
829,828,80.14900000000002
829,437,115.97800000000001
829,830,80.091
830,829,80.091
830,1740,143.457
831,8,86.638
833,832,96.922
833,43926,164.04899999999998
43926,833,164.04899999999998
834,385,111.33899999999998
834,2486,75.503
835,834,178.81
835,1708,86.696
836,2933,77.809
2933,836,77.809
836,2775,74.894
2775,836,74.894
837,257,84.97999999999999
838,1326,83.05199999999999
1326,838,83.05199999999999
838,1325,251.974
1325,838,251.974
839,50622,22.343
839,50619,85.229
840,48835,13.399
840,2975,79.59900000000002
841,46875,129.037
841,1099,93.59400000000001
1099,841,93.59400000000001
841,1098,92.08
1098,841,92.08
842,843,265.625
842,1657,80.028
843,1396,80.415
1396,843,80.415
843,844,140.369
843,1397,79.501
1397,843,79.501
844,1658,79.835
1658,844,79.835
844,2710,79.97399999999999
2710,844,79.97399999999999
845,846,38.181
846,845,38.181
846,3011,119.966
3011,846,119.966
846,847,79.816
847,846,79.816
846,3164,133.15099999999998
3164,846,133.15099999999998
847,2986,129.647
848,1742,176.421
1742,848,176.421
848,1743,130.736
1743,848,130.736
849,2624,77.66199999999999
2624,849,77.66199999999999
849,2623,176.673
2623,849,176.673
849,850,52.60099999999999
850,849,52.60099999999999
850,55038,16.162
55038,850,16.162
850,2624,74.207
2624,850,74.207
850,851,180.57500000000002
851,850,180.57500000000002
851,2045,85.708
2045,851,85.708
851,49582,81.081
49582,851,81.081
851,13265,348.121
13265,851,348.121
852,874,35.417
853,1512,49.748
854,129,142.596
854,2295,548.798
2295,854,548.798
855,1313,79.396
1313,855,79.396
856,50433,10.985
856,1628,81.154
857,1236,80.831
1236,857,80.831
857,1235,87.521
1235,857,87.521
858,2838,81.318
2838,858,81.318
858,2061,86.83
2061,858,86.83
858,857,154.115
859,858,138.843
860,2062,86.41300000000001
860,859,77.304
861,860,76.593
862,861,152.94299999999998
862,1883,80.592
863,43883,318.803
43883,863,318.803
863,1728,80.211
1728,863,80.211
863,2064,86.32
2064,863,86.32
864,680,310.007
864,2059,87.42099999999999
865,536,48.245
865,535,84.899
866,537,73.601
867,866,139.034
867,1522,69.937
868,867,80.023
868,1478,70.965
869,868,138.42600000000002
869,3060,68.164
870,1622,147.89200000000002
870,871,63.055
871,906,135.47400000000002
906,871,135.47400000000002
871,872,71.132
872,907,135.80499999999998
872,770,33.011
873,771,36.394000000000005
874,853,80.91199999999999
874,875,74.35900000000001
875,910,135.913
876,2339,155.234
876,2085,78.35900000000001
878,356,128.953
879,2086,78.17500000000001
879,878,274.04600000000005
880,3090,85.275
881,2338,67.42999999999999
881,41813,146.18099999999998
41813,881,146.18099999999998
881,50565,70.79599999999999
50565,881,70.79599999999999
882,2463,65.563
882,883,125.33099999999999
883,882,125.33099999999999
883,884,167.71200000000002
884,883,167.71200000000002
884,885,180.05499999999998
885,884,180.05499999999998
884,52150,79.536
885,41645,26.558
41645,885,26.558
885,2990,215.74699999999999
886,887,26.401
887,886,26.401
886,41645,77.953
41645,886,77.953
887,2639,80.268
887,2460,171.96800000000002
2460,887,171.96800000000002
888,1232,125.473
888,1060,80.154
1060,888,80.154
888,1059,81.62
1059,888,81.62
889,890,154.329
890,2561,81.105
891,892,147.853
891,3092,80.28200000000001
892,893,154.65699999999998
892,633,79.454
893,2855,79.528
894,895,228.164
894,635,79.317
895,279,215.986
895,3093,80.31400000000001
896,50342,144.29399999999998
50342,896,144.29399999999998
897,898,154.31
